T,Vgs,Vds,Id,Cgs,Cgd,Cds
400.0,2.5,700.0,0.24285111436217097,1.15e-13,0.0,3.16069770620507e-14
400.0,2.5,800.0,0.27523126294379374,1.15e-13,0.0,2.956746597759446e-14
400.0,5.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,5.0,100.0,0.29646322888226273,1.15e-13,0.0,8.337470009355456e-14
400.0,5.0,200.0,0.4941053814704379,1.15e-13,0.0,5.90575374144646e-14
400.0,5.0,300.0,0.6917475340586131,1.15e-13,0.0,4.824833223044731e-14
400.0,5.0,400.0,0.8893896866467882,1.15e-13,0.0,4.1796445423175375e-14
400.0,5.0,500.0,1.0870318392349634,1.15e-13,0.0,3.739040973516833e-14
400.0,5.0,600.0,1.2846739918231385,1.15e-13,0.0,3.413659534382498e-14
400.0,5.0,700.0,1.4823161444113138,1.15e-13,0.0,3.16069770620507e-14
400.0,5.0,800.0,1.6799582969994888,1.15e-13,0.0,2.956746597759446e-14
400.0,7.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,7.5,100.0,0.7544350535444884,1.15e-13,0.0,8.337470009355456e-14
400.0,7.5,200.0,1.2573917559074808,1.15e-13,0.0,5.90575374144646e-14
400.0,7.5,300.0,1.760348458270473,1.15e-13,0.0,4.824833223044731e-14
400.0,7.5,400.0,2.263305160633465,1.15e-13,0.0,4.1796445423175375e-14
400.0,7.5,500.0,2.7662618629964575,1.15e-13,0.0,3.739040973516833e-14
400.0,7.5,600.0,3.26921856535945,1.15e-13,0.0,3.413659534382498e-14
400.0,7.5,700.0,3.7721752677224423,1.15e-13,0.0,3.16069770620507e-14
400.0,7.5,800.0,4.275131970085434,1.15e-13,0.0,2.956746597759446e-14
400.0,10.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,10.0,100.0,1.4224856968591109,1.15e-13,0.0,8.337470009355456e-14
400.0,10.0,200.0,2.3708094947651848,1.15e-13,0.0,5.90575374144646e-14
400.0,10.0,300.0,3.3191332926712587,1.15e-13,0.0,4.824833223044731e-14
400.0,10.0,400.0,4.267457090577333,1.15e-13,0.0,4.1796445423175375e-14
400.0,10.0,500.0,5.2157808884834065,1.15e-13,0.0,3.739040973516833e-14
400.0,10.0,600.0,6.16410468638948,1.15e-13,0.0,3.413659534382498e-14
400.0,10.0,700.0,7.112428484295554,1.15e-13,0.0,3.16069770620507e-14
400.0,10.0,800.0,8.060752282201628,1.15e-13,0.0,2.956746597759446e-14
400.0,12.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,12.5,100.0,2.3006151588261305,1.15e-13,0.0,8.337470009355456e-14
400.0,12.5,200.0,3.8343585980435506,1.15e-13,0.0,5.90575374144646e-14
400.0,12.5,300.0,5.368102037260971,1.15e-13,0.0,4.824833223044731e-14
400.0,12.5,400.0,6.901845476478392,1.15e-13,0.0,4.1796445423175375e-14
400.0,12.5,500.0,8.435588915695812,1.15e-13,0.0,3.739040973516833e-14
400.0,12.5,600.0,9.969332354913233,1.15e-13,0.0,3.413659534382498e-14
400.0,12.5,700.0,11.503075794130652,1.15e-13,0.0,3.16069770620507e-14
400.0,12.5,800.0,13.036819233348073,1.15e-13,0.0,2.956746597759446e-14
400.0,15.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,15.0,100.0,3.388823439445548,1.15e-13,0.0,8.337470009355456e-14
400.0,15.0,200.0,5.648039065742579,1.15e-13,0.0,5.90575374144646e-14
400.0,15.0,300.0,7.907254692039611,1.15e-13,0.0,4.824833223044731e-14
400.0,15.0,400.0,10.166470318336643,1.15e-13,0.0,4.1796445423175375e-14
400.0,15.0,500.0,12.425685944633674,1.15e-13,0.0,3.739040973516833e-14
400.0,15.0,600.0,14.684901570930707,1.15e-13,0.0,3.413659534382498e-14
400.0,15.0,700.0,16.944117197227737,1.15e-13,0.0,3.16069770620507e-14
400.0,15.0,800.0,19.20333282352477,1.15e-13,0.0,2.956746597759446e-14
400.0,17.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,17.5,100.0,4.687110538717361,1.15e-13,0.0,8.337470009355456e-14
400.0,17.5,200.0,7.81185089786227,1.15e-13,0.0,5.90575374144646e-14
400.0,17.5,300.0,10.936591257007176,1.15e-13,0.0,4.824833223044731e-14
400.0,17.5,400.0,14.061331616152085,1.15e-13,0.0,4.1796445423175375e-14
400.0,17.5,500.0,17.186071975296993,1.15e-13,0.0,3.739040973516833e-14
400.0,17.5,600.0,20.3108123344419,1.15e-13,0.0,3.413659534382498e-14
400.0,17.5,700.0,23.435552693586807,1.15e-13,0.0,3.16069770620507e-14
400.0,17.5,800.0,26.560293052731716,1.15e-13,0.0,2.956746597759446e-14
400.0,20.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
400.0,20.0,100.0,6.195476456641572,1.15e-13,0.0,8.337470009355456e-14
400.0,20.0,200.0,10.325794094402621,1.15e-13,0.0,5.90575374144646e-14
400.0,20.0,300.0,14.456111732163668,1.15e-13,0.0,4.824833223044731e-14
400.0,20.0,400.0,18.586429369924716,1.15e-13,0.0,4.1796445423175375e-14
400.0,20.0,500.0,22.716747007685765,1.15e-13,0.0,3.739040973516833e-14
400.0,20.0,600.0,26.847064645446814,1.15e-13,0.0,3.413659534382498e-14
400.0,20.0,700.0,30.977382283207863,1.15e-13,0.0,3.16069770620507e-14
400.0,20.0,800.0,35.10769992096891,1.15e-13,0.0,2.956746597759446e-14
425.0,0.0,0.0,0.0,0.0,0.0,1e-12
425.0,0.0,100.0,0.0,0.0,0.0,8.337470009355456e-14
425.0,0.0,200.0,0.0,0.0,0.0,5.90575374144646e-14
425.0,0.0,300.0,0.0,0.0,0.0,4.824833223044731e-14
425.0,0.0,400.0,0.0,0.0,0.0,4.1796445423175375e-14
425.0,0.0,500.0,0.0,0.0,0.0,3.739040973516833e-14
425.0,0.0,600.0,0.0,0.0,0.0,3.413659534382498e-14
425.0,0.0,700.0,0.0,0.0,0.0,3.16069770620507e-14
425.0,0.0,800.0,0.0,0.0,0.0,2.956746597759446e-14
425.0,2.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,2.5,100.0,0.04699535589362683,1.15e-13,0.0,8.337470009355456e-14
425.0,2.5,200.0,0.0783255931560447,1.15e-13,0.0,5.90575374144646e-14
425.0,2.5,300.0,0.1096558304184626,1.15e-13,0.0,4.824833223044731e-14
425.0,2.5,400.0,0.14098606768088048,1.15e-13,0.0,4.1796445423175375e-14
425.0,2.5,500.0,0.17231630494329836,1.15e-13,0.0,3.739040973516833e-14
425.0,2.5,600.0,0.20364654220571624,1.15e-13,0.0,3.413659534382498e-14
425.0,2.5,700.0,0.2349767794681341,1.15e-13,0.0,3.16069770620507e-14
425.0,2.5,800.0,0.266307016730552,1.15e-13,0.0,2.956746597759446e-14
425.0,5.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,5.0,100.0,0.2771766908828195,1.15e-13,0.0,8.337470009355456e-14
425.0,5.0,200.0,0.46196115147136574,1.15e-13,0.0,5.90575374144646e-14
425.0,5.0,300.0,0.6467456120599121,1.15e-13,0.0,4.824833223044731e-14
425.0,5.0,400.0,0.8315300726484584,1.15e-13,0.0,4.1796445423175375e-14
425.0,5.0,500.0,1.0163145332370047,1.15e-13,0.0,3.739040973516833e-14
425.0,5.0,600.0,1.201098993825551,1.15e-13,0.0,3.413659534382498e-14
425.0,5.0,700.0,1.3858834544140972,1.15e-13,0.0,3.16069770620507e-14
425.0,5.0,800.0,1.5706679150026437,1.15e-13,0.0,2.956746597759446e-14
425.0,7.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,7.5,100.0,0.6991758050296726,1.15e-13,0.0,8.337470009355456e-14
425.0,7.5,200.0,1.1652930083827877,1.15e-13,0.0,5.90575374144646e-14
425.0,7.5,300.0,1.6314102117359028,1.15e-13,0.0,4.824833223044731e-14
425.0,7.5,400.0,2.0975274150890177,1.15e-13,0.0,4.1796445423175375e-14
425.0,7.5,500.0,2.563644618442133,1.15e-13,0.0,3.739040973516833e-14
425.0,7.5,600.0,3.029761821795248,1.15e-13,0.0,3.413659534382498e-14
425.0,7.5,700.0,3.495879025148363,1.15e-13,0.0,3.16069770620507e-14
425.0,7.5,800.0,3.9619962285014783,1.15e-13,0.0,2.956746597759446e-14
425.0,10.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,10.0,100.0,1.3129926983341864,1.15e-13,0.0,8.337470009355456e-14
425.0,10.0,200.0,2.1883211638903104,1.15e-13,0.0,5.90575374144646e-14
425.0,10.0,300.0,3.063649629446435,1.15e-13,0.0,4.824833223044731e-14
425.0,10.0,400.0,3.938978095002559,1.15e-13,0.0,4.1796445423175375e-14
425.0,10.0,500.0,4.814306560558683,1.15e-13,0.0,3.739040973516833e-14
425.0,10.0,600.0,5.689635026114807,1.15e-13,0.0,3.413659534382498e-14
425.0,10.0,700.0,6.564963491670931,1.15e-13,0.0,3.16069770620507e-14
425.0,10.0,800.0,7.440291957227056,1.15e-13,0.0,2.956746597759446e-14
425.0,12.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,12.5,100.0,2.1186273707963608,1.15e-13,0.0,8.337470009355456e-14
425.0,12.5,200.0,3.531045617993934,1.15e-13,0.0,5.90575374144646e-14
425.0,12.5,300.0,4.943463865191508,1.15e-13,0.0,4.824833223044731e-14
425.0,12.5,400.0,6.355882112389081,1.15e-13,0.0,4.1796445423175375e-14
425.0,12.5,500.0,7.7683003595866555,1.15e-13,0.0,3.739040973516833e-14
425.0,12.5,600.0,9.180718606784229,1.15e-13,0.0,3.413659534382498e-14
425.0,12.5,700.0,10.593136853981802,1.15e-13,0.0,3.16069770620507e-14
425.0,12.5,800.0,12.005555101179377,1.15e-13,0.0,2.956746597759446e-14
425.0,15.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,15.0,100.0,3.1160798224161956,1.15e-13,0.0,8.337470009355456e-14
425.0,15.0,200.0,5.193466370693659,1.15e-13,0.0,5.90575374144646e-14
425.0,15.0,300.0,7.270852918971123,1.15e-13,0.0,4.824833223044731e-14
425.0,15.0,400.0,9.348239467248586,1.15e-13,0.0,4.1796445423175375e-14
425.0,15.0,500.0,11.42562601552605,1.15e-13,0.0,3.739040973516833e-14
425.0,15.0,600.0,13.503012563803514,1.15e-13,0.0,3.413659534382498e-14
425.0,15.0,700.0,15.580399112080977,1.15e-13,0.0,3.16069770620507e-14
425.0,15.0,800.0,17.657785660358442,1.15e-13,0.0,2.956746597759446e-14
425.0,17.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,17.5,100.0,4.30535005319369,1.15e-13,0.0,8.337470009355456e-14
425.0,17.5,200.0,7.175583421989485,1.15e-13,0.0,5.90575374144646e-14
425.0,17.5,300.0,10.045816790785278,1.15e-13,0.0,4.824833223044731e-14
425.0,17.5,400.0,12.916050159581072,1.15e-13,0.0,4.1796445423175375e-14
425.0,17.5,500.0,15.786283528376865,1.15e-13,0.0,3.739040973516833e-14
425.0,17.5,600.0,18.656516897172658,1.15e-13,0.0,3.413659534382498e-14
425.0,17.5,700.0,21.526750265968452,1.15e-13,0.0,3.16069770620507e-14
425.0,17.5,800.0,24.396983634764247,1.15e-13,0.0,2.956746597759446e-14
425.0,20.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
425.0,20.0,100.0,5.686438063128846,1.15e-13,0.0,8.337470009355456e-14
425.0,20.0,200.0,9.47739677188141,1.15e-13,0.0,5.90575374144646e-14
425.0,20.0,300.0,13.268355480633975,1.15e-13,0.0,4.824833223044731e-14
425.0,20.0,400.0,17.059314189386537,1.15e-13,0.0,4.1796445423175375e-14
425.0,20.0,500.0,20.850272898139103,1.15e-13,0.0,3.739040973516833e-14
425.0,20.0,600.0,24.641231606891665,1.15e-13,0.0,3.413659534382498e-14
425.0,20.0,700.0,28.43219031564423,1.15e-13,0.0,3.16069770620507e-14
425.0,20.0,800.0,32.2231490243968,1.15e-13,0.0,2.956746597759446e-14
450.0,0.0,0.0,0.0,0.0,0.0,1e-12
450.0,0.0,100.0,0.0,0.0,0.0,8.337470009355456e-14
450.0,0.0,200.0,0.0,0.0,0.0,5.90575374144646e-14
450.0,0.0,300.0,0.0,0.0,0.0,4.824833223044731e-14
450.0,0.0,400.0,0.0,0.0,0.0,4.1796445423175375e-14
450.0,0.0,500.0,0.0,0.0,0.0,3.739040973516833e-14
450.0,0.0,600.0,0.0,0.0,0.0,3.413659534382498e-14
450.0,0.0,700.0,0.0,0.0,0.0,3.16069770620507e-14
450.0,0.0,800.0,0.0,0.0,0.0,2.956746597759446e-14
450.0,2.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,2.5,100.0,0.04563399390805061,1.15e-13,0.0,8.337470009355456e-14
450.0,2.5,200.0,0.07605665651341768,1.15e-13,0.0,5.90575374144646e-14
450.0,2.5,300.0,0.10647931911878476,1.15e-13,0.0,4.824833223044731e-14
450.0,2.5,400.0,0.13690198172415183,1.15e-13,0.0,4.1796445423175375e-14
450.0,2.5,500.0,0.1673246443295189,1.15e-13,0.0,3.739040973516833e-14
450.0,2.5,600.0,0.19774730693488599,1.15e-13,0.0,3.413659534382498e-14
450.0,2.5,700.0,0.22816996954025306,1.15e-13,0.0,3.16069770620507e-14
450.0,2.5,800.0,0.2585926321456201,1.15e-13,0.0,2.956746597759446e-14
450.0,5.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,5.0,100.0,0.26042362572835054,1.15e-13,0.0,8.337470009355456e-14
450.0,5.0,200.0,0.4340393762139175,1.15e-13,0.0,5.90575374144646e-14
450.0,5.0,300.0,0.6076551266994845,1.15e-13,0.0,4.824833223044731e-14
450.0,5.0,400.0,0.7812708771850516,1.15e-13,0.0,4.1796445423175375e-14
450.0,5.0,500.0,0.9548866276706186,1.15e-13,0.0,3.739040973516833e-14
450.0,5.0,600.0,1.1285023781561856,1.15e-13,0.0,3.413659534382498e-14
450.0,5.0,700.0,1.3021181286417527,1.15e-13,0.0,3.16069770620507e-14
450.0,5.0,800.0,1.4757338791273196,1.15e-13,0.0,2.956746597759446e-14
450.0,7.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,7.5,100.0,0.6512703328111914,1.15e-13,0.0,8.337470009355456e-14
450.0,7.5,200.0,1.085450554685319,1.15e-13,0.0,5.90575374144646e-14
450.0,7.5,300.0,1.5196307765594466,1.15e-13,0.0,4.824833223044731e-14
450.0,7.5,400.0,1.953810998433574,1.15e-13,0.0,4.1796445423175375e-14
450.0,7.5,500.0,2.387991220307702,1.15e-13,0.0,3.739040973516833e-14
450.0,7.5,600.0,2.8221714421818294,1.15e-13,0.0,3.413659534382498e-14
450.0,7.5,700.0,3.256351664055957,1.15e-13,0.0,3.16069770620507e-14
450.0,7.5,800.0,3.6905318859300844,1.15e-13,0.0,2.956746597759446e-14
450.0,10.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,10.0,100.0,1.2181741151565735,1.15e-13,0.0,8.337470009355456e-14
450.0,10.0,200.0,2.030290191927622,1.15e-13,0.0,5.90575374144646e-14
450.0,10.0,300.0,2.8424062686986713,1.15e-13,0.0,4.824833223044731e-14
450.0,10.0,400.0,3.65452234546972,1.15e-13,0.0,4.1796445423175375e-14
450.0,10.0,500.0,4.466638422240769,1.15e-13,0.0,3.739040973516833e-14
450.0,10.0,600.0,5.278754499011818,1.15e-13,0.0,3.413659534382498e-14
450.0,10.0,700.0,6.0908705757828665,1.15e-13,0.0,3.16069770620507e-14
450.0,10.0,800.0,6.902986652553916,1.15e-13,0.0,2.956746597759446e-14
450.0,12.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,12.5,100.0,1.9611349727644962,1.15e-13,0.0,8.337470009355456e-14
450.0,12.5,200.0,3.2685582879408273,1.15e-13,0.0,5.90575374144646e-14
450.0,12.5,300.0,4.575981603117158,1.15e-13,0.0,4.824833223044731e-14
450.0,12.5,400.0,5.883404918293489,1.15e-13,0.0,4.1796445423175375e-14
450.0,12.5,500.0,7.190828233469819,1.15e-13,0.0,3.739040973516833e-14
450.0,12.5,600.0,8.49825154864615,1.15e-13,0.0,3.413659534382498e-14
450.0,12.5,700.0,9.805674863822482,1.15e-13,0.0,3.16069770620507e-14
450.0,12.5,800.0,11.113098178998811,1.15e-13,0.0,2.956746597759446e-14
450.0,15.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,15.0,100.0,2.8801529056349597,1.15e-13,0.0,8.337470009355456e-14
450.0,15.0,200.0,4.800254842724933,1.15e-13,0.0,5.90575374144646e-14
450.0,15.0,300.0,6.720356779814907,1.15e-13,0.0,4.824833223044731e-14
450.0,15.0,400.0,8.64045871690488,1.15e-13,0.0,4.1796445423175375e-14
450.0,15.0,500.0,10.560560653994854,1.15e-13,0.0,3.739040973516833e-14
450.0,15.0,600.0,12.480662591084826,1.15e-13,0.0,3.413659534382498e-14
450.0,15.0,700.0,14.400764528174799,1.15e-13,0.0,3.16069770620507e-14
450.0,15.0,800.0,16.32086646526477,1.15e-13,0.0,2.956746597759446e-14
450.0,17.5,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,17.5,100.0,3.9752279137679642,1.15e-13,0.0,8.337470009355456e-14
450.0,17.5,200.0,6.62537985627994,1.15e-13,0.0,5.90575374144646e-14
450.0,17.5,300.0,9.275531798791917,1.15e-13,0.0,4.824833223044731e-14
450.0,17.5,400.0,11.925683741303892,1.15e-13,0.0,4.1796445423175375e-14
450.0,17.5,500.0,14.57583568381587,1.15e-13,0.0,3.739040973516833e-14
450.0,17.5,600.0,17.225987626327846,1.15e-13,0.0,3.413659534382498e-14
450.0,17.5,700.0,19.87613956883982,1.15e-13,0.0,3.16069770620507e-14
450.0,17.5,800.0,22.526291511351797,1.15e-13,0.0,2.956746597759446e-14
450.0,20.0,0.0,0.0,2.3e-13,1.15e-13,1e-12
450.0,20.0,100.0,5.246359997163511,1.15e-13,0.0,8.337470009355456e-14
450.0,20.0,200.0,8.74393332860585,1.15e-13,0.0,5.90575374144646e-14
450.0,20.0,300.0,12.241506660048191,1.15e-13,0.0,4.824833223044731e-14
450.0,20.0,400.0,15.73907999149053,1.15e-13,0.0,4.1796445423175375e-14
450.0,20.0,500.0,19.23665332293287,1.15e-13,0.0,3.739040973516833e-14
450.0,20.0,600.0,22.734226654375213,1.15e-13,0.0,3.413659534382498e-14
450.0,20.0,700.0,26.231799985817553,1.15e-13,0.0,3.16069770620507e-14
450.0,20.0,800.0,29.729373317259892,1.15e-13,0.0,2.956746597759446e-14
