datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 07:14:28.300000+00:00,332.2833251953125,50.099998474121094,35.0,1182928647.5714285,3308.611572265625,2023-05-16 07:14:28.300000+00:00,1684221268.3,0.0,0.0
2023-05-16 07:14:28.400000+00:00,332.26666259765625,50.099998474121094,35.0,1182928281.142857,3309.271728515625,2023-05-16 07:14:28.400000+00:00,1684221268.4,0.0,-0.02564063439002404
2023-05-16 07:14:28.500000+00:00,332.25,50.099998474121094,35.0,1182927914.7142856,3309.931884765625,2023-05-16 07:14:28.500000+00:00,1684221268.5,0.0,-0.05128126878004808
2023-05-16 07:14:28.600000+00:00,332.23333740234375,50.099998474121094,35.0,1182927548.2857144,3310.592041015625,2023-05-16 07:14:28.600000+00:00,1684221268.6,0.0,-0.07692190317007211
2023-05-16 07:14:28.700000+00:00,332.2166748046875,50.099998474121094,35.0,1182927181.857143,3311.252197265625,2023-05-16 07:14:28.700000+00:00,1684221268.7,0.0,-0.10256253756009616
2023-05-16 07:14:28.800000+00:00,332.20001220703125,50.099998474121094,35.0,1182926815.4285715,3311.912353515625,2023-05-16 07:14:28.800000+00:00,1684221268.8,0.0,-0.12820317195012018
2023-05-16 07:14:28.900000+00:00,332.20001220703125,50.099998474121094,35.0,1182926449.0,3312.572509765625,2023-05-16 07:14:28.900000+00:00,1684221268.9,0.0,-0.15384380634014422
2023-05-16 07:14:29+00:00,332.20001220703125,50.06666564941406,35.0,1182920779.3333333,3313.3408203125,2023-05-16 07:14:29+00:00,1684221269.0,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.100000+00:00,332.20001220703125,50.03333282470703,35.0,1182915109.6666667,3314.109130859375,2023-05-16 07:14:29.100000+00:00,1684221269.1,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.200000+00:00,332.20001220703125,50.0,35.0,1182909440.0,3314.87744140625,2023-05-16 07:14:29.200000+00:00,1684221269.2,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.300000+00:00,332.20001220703125,49.96666717529297,35.0,1182903770.3333333,3315.645751953125,2023-05-16 07:14:29.300000+00:00,1684221269.3,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.400000+00:00,332.20001220703125,49.93333435058594,35.0,1182898100.6666667,3316.4140625,2023-05-16 07:14:29.400000+00:00,1684221269.4,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.500000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:29.500000+00:00,1684221269.5,-0.3333282470703125,-0.15384380634014422
2023-05-16 07:14:29.600000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:29.600000+00:00,1684221269.6,0.0,-0.15384380634014422
2023-05-16 07:14:29.700000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:29.700000+00:00,1684221269.7,0.0,-0.12820317195012018
2023-05-16 07:14:29.800000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:29.800000+00:00,1684221269.8,0.0,-0.10256253756009616
2023-05-16 07:14:29.900000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:29.900000+00:00,1684221269.9,0.0,-0.07692190317007211
2023-05-16 07:14:30+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:30+00:00,1684221270.0,0.0,-0.05128126878004808
2023-05-16 07:14:30.100000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:30.100000+00:00,1684221270.1,0.0,-0.02564063439002404
2023-05-16 07:14:30.200000+00:00,332.20001220703125,49.900001525878906,35.0,1182892431.0,3317.182373046875,2023-05-16 07:14:30.200000+00:00,1684221270.2,0.0,0.0
2023-05-16 07:14:30.300000+00:00,332.2166748046875,49.900001525878906,35.0,1182892856.8333333,3317.9503173828125,2023-05-16 07:14:30.300000+00:00,1684221270.3,0.0,0.0
2023-05-16 07:14:30.400000+00:00,332.23333740234375,49.900001525878906,35.0,1182893282.6666667,3318.71826171875,2023-05-16 07:14:30.400000+00:00,1684221270.4,0.0,0.0
2023-05-16 07:14:30.500000+00:00,332.25,49.900001525878906,35.0,1182893708.5,3319.4862060546875,2023-05-16 07:14:30.500000+00:00,1684221270.5,0.0,0.0
