datetime,datetime,timestamp,current,voltage,soc,temperature
2023-05-16 07:09:47.435,2023-05-16 07:09:47.435,1684213787435,48.56,331.22,41.91,19.66
2023-05-16 07:09:47.579,2023-05-16 07:09:47.579,1684213787579,48.79,331.22,41.91,19.66
2023-05-16 07:09:47.676,2023-05-16 07:09:47.676,1684213787676,48.79,331.22,41.91,19.66
2023-05-16 07:09:47.799,2023-05-16 07:09:47.799,1684213787799,48.79,331.22,41.91,19.66
2023-05-16 07:09:47.940,2023-05-16 07:09:47.940,1684213787.94,48.79,331.22,41.91,19.67
2023-05-16 07:09:48.060,2023-05-16 07:09:48.060,1684213788.06,48.79,331.22,41.91,19.67
2023-05-16 07:09:48.150,2023-05-16 07:09:48.150,1684213788.15,48.79,331.22,41.91,19.67
2023-05-16 07:09:48.288,2023-05-16 07:09:48.288,1684213788288,48.79,331.22,41.91,19.67
2023-05-16 07:09:48.381,2023-05-16 07:09:48.381,1684213788381,49.08,331.2,41.91,19.67
2023-05-16 07:09:48.479,2023-05-16 07:09:48.479,1684213788479,49.08,331.2,41.91,19.67
2023-05-16 07:09:48.649,2023-05-16 07:09:48.649,1684213788649,49.08,331.2,41.91,19.67
2023-05-16 07:09:48.745,2023-05-16 07:09:48.745,1684213788745,49.08,331.2,41.91,19.67
2023-05-16 07:09:48.838,2023-05-16 07:09:48.838,1684213788838,49.08,331.2,41.91,19.67
2023-05-16 07:09:48.978,2023-05-16 07:09:48.978,1684213788978,49.08,331.2,41.92,19.67
2023-05-16 07:09:49.097,2023-05-16 07:09:49.097,1684213789097,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.193,2023-05-16 07:09:49.193,1684213789193,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.358,2023-05-16 07:09:49.358,1684213789358,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.451,2023-05-16 07:09:49.451,1684213789451,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.545,2023-05-16 07:09:49.545,1684213789545,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.636,2023-05-16 07:09:49.636,1684213789636,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.779,2023-05-16 07:09:49.779,1684213789779,48.77,331.2,41.92,19.67
2023-05-16 07:09:49.874,2023-05-16 07:09:49.874,1684213789874,48.67,331.2,41.92,19.67
2023-05-16 07:09:49.992,2023-05-16 07:09:49.992,1684213789992,48.67,331.18,41.92,19.67
2023-05-16 07:09:50.120,2023-05-16 07:09:50.120,1684213790.12,48.67,331.18,41.92,19.67
2023-05-16 07:09:50.220,2023-05-16 07:09:50.220,1684213790.22,48.67,331.18,41.92,19.67
2023-05-16 07:09:50.311,2023-05-16 07:09:50.311,1684213790311,48.67,331.18,41.92,19.67
2023-05-16 07:09:50.469,2023-05-16 07:09:50.469,1684213790469,48.67,331.18,41.92,19.67
2023-05-16 07:09:50.586,2023-05-16 07:09:50.586,1684213790586,48.67,331.18,41.93,19.67
2023-05-16 07:09:50.680,2023-05-16 07:09:50.680,1684213790.68,48.81,331.18,41.93,19.67
2023-05-16 07:09:50.811,2023-05-16 07:09:50.811,1684213790811,48.81,331.28,41.93,19.67
2023-05-16 07:09:50.910,2023-05-16 07:09:50.910,1684213790.91,48.81,331.28,41.93,19.67
2023-05-16 07:09:51.005,2023-05-16 07:09:51.005,1684213791005,48.81,331.28,41.93,19.67
2023-05-16 07:09:51.100,2023-05-16 07:09:51.100,1684213791.1,48.81,331.28,41.93,19.67
2023-05-16 07:09:51.263,2023-05-16 07:09:51.263,1684213791263,48.81,331.28,41.93,19.67
2023-05-16 07:09:51.362,2023-05-16 07:09:51.362,1684213791362,48.6,331.28,41.93,19.67
2023-05-16 07:09:51.457,2023-05-16 07:09:51.457,1684213791457,48.6,331.24,41.93,19.67
2023-05-16 07:09:51.595,2023-05-16 07:09:51.595,1684213791595,48.6,331.24,41.93,19.67
2023-05-16 07:09:51.713,2023-05-16 07:09:51.713,1684213791713,48.6,331.24,41.93,19.67
2023-05-16 07:09:51.805,2023-05-16 07:09:51.805,1684213791805,48.6,331.24,41.93,19.67
2023-05-16 07:09:51.956,2023-05-16 07:09:51.956,1684213791956,48.6,331.24,41.94,19.67
2023-05-16 07:09:52.046,2023-05-16 07:09:52.046,1684213792046,48.6,331.24,41.94,19.67
2023-05-16 07:09:52.138,2023-05-16 07:09:52.138,1684213792138,48.98,331.24,41.94,19.67
2023-05-16 07:09:52.268,2023-05-16 07:09:52.268,1684213792268,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.364,2023-05-16 07:09:52.364,1684213792364,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.487,2023-05-16 07:09:52.487,1684213792487,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.584,2023-05-16 07:09:52.584,1684213792584,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.721,2023-05-16 07:09:52.721,1684213792721,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.817,2023-05-16 07:09:52.817,1684213792817,48.98,331.22,41.94,19.67
2023-05-16 07:09:52.932,2023-05-16 07:09:52.932,1684213792932,48.07,331.22,41.94,19.67
2023-05-16 07:09:53.064,2023-05-16 07:09:53.064,1684213793064,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.177,2023-05-16 07:09:53.177,1684213793177,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.274,2023-05-16 07:09:53.274,1684213793274,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.412,2023-05-16 07:09:53.412,1684213793412,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.502,2023-05-16 07:09:53.502,1684213793502,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.604,2023-05-16 07:09:53.604,1684213793604,48.07,331.24,41.94,19.67
2023-05-16 07:09:53.776,2023-05-16 07:09:53.776,1684213793776,48.14,331.16,41.94,19.67
2023-05-16 07:09:53.875,2023-05-16 07:09:53.875,1684213793875,48.14,331.16,41.94,19.67
2023-05-16 07:09:53.970,2023-05-16 07:09:53.970,1684213793.97,48.14,331.16,41.94,19.67
2023-05-16 07:09:54.092,2023-05-16 07:09:54.092,1684213794092,48.14,331.16,41.94,19.67
2023-05-16 07:09:54.219,2023-05-16 07:09:54.219,1684213794219,48.14,331.16,41.95,19.67
2023-05-16 07:09:54.312,2023-05-16 07:09:54.312,1684213794312,48.14,331.16,41.95,19.67
2023-05-16 07:09:54.456,2023-05-16 07:09:54.456,1684213794456,48.15,331.16,41.95,19.67
2023-05-16 07:09:54.566,2023-05-16 07:09:54.566,1684213794566,48.15,331.34,41.95,19.67
2023-05-16 07:09:54.664,2023-05-16 07:09:54.664,1684213794664,48.15,331.34,41.95,19.67
2023-05-16 07:09:54.752,2023-05-16 07:09:54.752,1684213794752,48.15,331.34,41.95,19.67
2023-05-16 07:09:54.891,2023-05-16 07:09:54.891,1684213794891,48.15,331.34,41.95,19.67
2023-05-16 07:09:54.986,2023-05-16 07:09:54.986,1684213794986,48.15,331.34,41.95,19.67
2023-05-16 07:09:55.104,2023-05-16 07:09:55.104,1684213795104,48.46,331.34,41.95,19.67
2023-05-16 07:09:55.241,2023-05-16 07:09:55.241,1684213795241,48.46,331.26,41.95,19.67
2023-05-16 07:09:55.333,2023-05-16 07:09:55.333,1684213795333,48.46,331.26,41.95,19.67
2023-05-16 07:09:55.428,2023-05-16 07:09:55.428,1684213795428,48.46,331.26,41.95,19.68
2023-05-16 07:09:55.531,2023-05-16 07:09:55.531,1684213795531,48.46,331.26,41.95,19.68
2023-05-16 07:09:55.680,2023-05-16 07:09:55.680,1684213795.68,48.46,331.26,41.95,19.68
2023-05-16 07:09:55.781,2023-05-16 07:09:55.781,1684213795781,48.46,331.26,41.96,19.68
2023-05-16 07:09:55.875,2023-05-16 07:09:55.875,1684213795875,48.52,331.26,41.96,19.68
2023-05-16 07:09:56.009,2023-05-16 07:09:56.009,1684213796009,48.52,331.26,41.96,19.68
2023-05-16 07:09:56.110,2023-05-16 07:09:56.110,1684213796.11,48.52,331.26,41.96,19.68
2023-05-16 07:09:56.204,2023-05-16 07:09:56.204,1684213796204,48.52,331.26,41.96,19.68
2023-05-16 07:09:56.369,2023-05-16 07:09:56.369,1684213796369,48.52,331.26,41.96,19.68
